source,time_since_cmd,x,y,z,qx,qy,qz,qw,vx,vy,vz,ax,ay,az
odom,1.923582409,0.009471498906318765,0.004089722131931868,-8.620969254628955,-0.0006945372226765809,-0.007241231092384032,-0.023082385714421068,0.9997070999347977,0.0029491828799126053,0.014950859267517925,0.9498050825072942,0.0,0.0,0.0
odom,1.973787425,0.00889438988911149,0.00489173020110186,-8.573548448314558,-0.0010542487383615605,-0.007442317563278057,-0.02698603230442292,0.9996075502562741,0.0020529237282702366,0.014371901017198555,0.9508792717717978,0.0,0.0,0.0
mpu,1.974791107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.085,0.105,6.88
cmd_pose,1.999036769,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.023181064,0.00827838070695462,0.0056987178462235095,-8.525817460943642,-0.001456800105454144,-0.007622892342776818,-0.02979252458332638,0.9995259750125232,0.0014603697428089782,0.013709421692343429,0.9516288383161997,0.0,0.0,0.0
odom,2.073955479,0.007640899788809533,0.0065105146692174985,-8.478398801931505,-0.0018989930784232996,-0.00778279250972056,-0.031543880984309394,0.9994702624583117,0.001134064810962804,0.012981944581842906,0.9516274476976821,0.0,0.0,0.0
mpu,2.074779745,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.025,0.16,6.585
cmd_pose,2.099179363,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.122881889,0.006986027549597543,0.007329847242420312,-8.430691005835147,-0.0023907472481861174,-0.007922070285880734,-0.03217841989434533,0.9994478847959427,0.0010166293608737732,0.012214702633109548,0.9514130957198832,0.0,0.0,0.0
odom,2.17457978,0.006328144508321432,0.00815463841984337,-8.383358852229291,-0.0029291103056178465,-0.008041616450783797,-0.03170858358607691,0.9994605136995862,0.0010666634841983462,0.01139738222999348,0.9505633244616547,0.0,0.0,0.0
mpu,2.175779772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.04,0.15,6.2700000000000005
cmd_pose,2.199704193,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.224504073,0.005662649640300214,0.008986280937455932,-8.335729753892501,-0.0035198087447970007,-0.008142302705710567,-0.03009043407265926,0.9995078186939648,0.0012131057504694619,0.010494083127514387,0.9497902409061876,0.0,0.0,0.0
odom,2.275211313,0.005001451188237615,0.009821969762174546,-8.288526638785026,-0.004157083913977933,-0.008225761374297346,-0.027372283198569405,0.9995828197881568,0.0014181715150328447,0.009513212283273795,0.9485125629137287,0.0,0.0,0.0
mpu,2.277246699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.035,0.145,5.94
cmd_pose,2.299865737,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.325029004,0.00433198781817972,0.01066701059427072,-8.241016451109843,-0.00484206327124047,-0.008293223981514693,-0.023600841117199418,0.9996753358755184,0.0016120115009294355,0.008471543863336895,0.9473361262581588,0.0,0.0,0.0
odom,2.376275448,0.0036645018365999214,0.011515860048692601,-8.19397961160547,-0.005566096996452165,-0.008346566904640536,-0.018855882543524757,0.9997718785196137,0.001764806594953016,0.007369901099086471,0.9456859506562887,0.0,0.0,0.0
mpu,2.377289009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-0.005,0.165,5.625
cmd_pose,2.399371664,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.4247999,0.0029794903589465075,0.012375533242201725,-8.146608327938655,-0.006328925178222787,-0.008387010641029403,-0.013177893066596866,0.9998579628591858,0.001819746760843955,0.006204394489667042,0.9443102829303933,0.0,0.0,0.0
mpu,2.476236487,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16,0.1,5.26
odom,2.477504435,0.0022871389195456347,0.013233718014503919,-8.099749483809129,-0.007101415647425461,-0.008417206170240176,-0.006937258976154277,0.9999152938994322,0.0017611524764357908,0.004953695925754085,0.9425435737867073,0.0,0.0,0.0
cmd_pose,2.499128279,0.0,0.0,-8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
odom,2.52587267,0.0015640793467400144,0.014091321561527368,-8.05252258226171,-0.007837728899661146,-0.008440716967647368,-0.0008950795207675524,0.9999332593405517,0.0015562648675442638,0.00358120762134459,0.9411118823474217,0.0,0.0,0.0
